date,invoice_id,customer_name,region,sku_code,sku_name,category,qty_sold,unit_cost,unit_price,unit_discount,returned_units
2025-09-01,INV-39189,Albertsons,West,SKU-1191,UltraBright Personal Care 36-ct Collection,Personal Care,79,16.4,34.11,0,0
2025-09-01,INV-52017,Publix,National,SKU-1635,MegaBright Food & Beverage 24-ct Case,Food & Beverage,73,4.21,6.67,0,0
2025-10-23,INV-57788,Whole Foods,Southwest,SKU-1288,SuperFresh Food & Beverage 24-ct Bundle,Food & Beverage,28,2.58,3.18,0,0
2025-10-28,INV-93994,H-E-B,Northeast,SKU-1698,ProCare Cleaning 6-ct Collection,Cleaning,37,5.0,11.75,0,0
2025-09-10,INV-88694,Costco,Southeast,SKU-1500,EliteCare Health & Wellness 12-ct Collection,Health & Wellness,356,15.67,39.0,1.7,0
2025-09-30,INV-85538,Walgreens,Southwest,SKU-1337,PremiumFresh Health & Wellness 24-ct Kit,Health & Wellness,76,9.65,19.65,0,0
2025-09-28,INV-55695,H-E-B,Southeast,SKU-1237,UltraComfort Cleaning 24-ct Bundle,Cleaning,375,5.27,11.27,0,0
2025-08-26,INV-88354,Family Dollar,Midwest,SKU-1546,SuperFresh Paper Goods 24-ct Case,Paper Goods,24,12.34,21.59,0,0
2025-10-15,INV-72302,Kroger,National,SKU-1660,EliteBright Beauty 24-ct Pack,Beauty,474,18.35,51.11,0,0
2025-08-27,INV-49389,Costco,West,SKU-1109,FreshSoft Food & Beverage 36-ct Bundle,Food & Beverage,143,6.66,10.5,0,0
2025-08-30,INV-44690,Kroger,National,SKU-1842,SuperCare Personal Care 36-ct Set,Personal Care,120,13.42,24.36,1.38,0
2025-09-21,INV-47226,Walmart,West,SKU-1931,EliteGuard Cleaning 12-ct Kit,Cleaning,413,1.58,3.57,0,0
2025-10-13,INV-41942,BJ's Wholesale,Midwest,SKU-1483,EssentialMax Cleaning 24-ct Case,Cleaning,370,4.9,9.65,1.8,0
2025-09-15,INV-21663,Rite Aid,Northeast,SKU-1604,EssentialMax Paper Goods 24-ct Bundle,Paper Goods,325,9.45,14.99,0,0
2025-09-04,INV-18441,Sam's Club,Midwest,SKU-1498,MegaCare Paper Goods 6-ct Collection,Paper Goods,362,8.54,17.68,0,0
2025-09-12,INV-28910,Sam's Club,West,SKU-1604,EssentialMax Paper Goods 24-ct Bundle,Paper Goods,144,9.45,15.55,1.16,0
2025-08-22,INV-39438,H-E-B,Southeast,SKU-1834,FreshGuard Health & Wellness 24-ct Case,Health & Wellness,442,20.23,41.5,0,0
2025-09-24,INV-31731,Albertsons,Northeast,SKU-1571,PremiumClean Food & Beverage 48-ct Case,Food & Beverage,454,9.79,13.09,0,0
2025-08-11,INV-78914,Walmart,Southwest,SKU-1214,PureBright Health & Wellness 48-ct Case,Health & Wellness,386,13.04,35.66,0,0
2025-09-19,INV-89537,BJ's Wholesale,West,SKU-1825,ProMax Food & Beverage 12-ct Kit,Food & Beverage,154,4.43,7.39,0,0
2025-08-27,INV-11089,Albertsons,Southwest,SKU-1651,AdvancedBright Medical Supplies 6-ct Collection,Medical Supplies,134,28.63,53.56,0,0
2025-10-01,INV-62826,Sam's Club,Southeast,SKU-1755,AdvancedShield Food & Beverage 12-ct Kit,Food & Beverage,229,2.09,3.07,0,0
2025-09-18,INV-64770,H-E-B,Southwest,SKU-1008,FreshShield Beauty 6-ct Kit,Beauty,320,3.55,10.05,0,39
2025-08-27,INV-79917,Dollar General,Southwest,SKU-1416,EliteFresh Food & Beverage 12-ct Bundle,Food & Beverage,23,2.24,3.08,0.98,0
2025-10-27,INV-68550,Wegmans,West,SKU-1394,EliteMax Food & Beverage 6-ct Case,Food & Beverage,247,6.69,11.73,1.18,0
2025-09-25,INV-22396,Whole Foods,Midwest,SKU-1035,PureSoft Medical Supplies 6-ct Case,Medical Supplies,199,22.56,30.21,0,17
2025-08-12,INV-92234,Meijer,Southwest,SKU-1362,AdvancedClean Medical Supplies 24-ct Collection,Medical Supplies,276,11.24,14.85,0,0
2025-09-06,INV-85602,Albertsons,Southwest,SKU-1511,EssentialShield Food & Beverage 6-ct Pack,Food & Beverage,330,6.82,9.0,0.44,0
2025-09-11,INV-52130,Walmart,Northeast,SKU-1468,EliteFresh Home Goods Pack,Home Goods,290,8.48,16.06,0,0
2025-10-25,INV-90340,CVS,National,SKU-1374,MegaClean Cleaning 6-ct Box,Cleaning,202,7.3,13.45,0,3
2025-09-21,INV-98218,Kroger,Southwest,SKU-1350,PremiumPlus Paper Goods 36-ct Box,Paper Goods,405,9.4,13.85,0,0
2025-10-28,INV-20523,Target,Northeast,SKU-1925,EssentialShield Cleaning 6-ct Collection,Cleaning,275,4.55,10.21,0,0
2025-08-20,INV-38188,Sam's Club,West,SKU-1760,SuperComfort Beauty Set,Beauty,452,22.07,43.66,0,0
2025-09-15,INV-34143,Sam's Club,National,SKU-1232,UltraPlus Cleaning 48-ct Collection,Cleaning,442,9.48,23.48,0,0
2025-10-15,INV-52422,H-E-B,Midwest,SKU-1987,MegaFresh Health & Wellness 12-ct Collection,Health & Wellness,328,11.68,23.37,1.54,0
2025-08-11,INV-25787,Kroger,Southeast,SKU-1749,UltraMax Home Goods 24-ct Collection,Home Goods,190,37.93,68.87,0,16
2025-09-16,INV-17069,Walmart,Southwest,SKU-1739,EssentialComfort Paper Goods 6-ct Kit,Paper Goods,398,15.15,26.21,0,0
2025-09-17,INV-41999,CVS,Southwest,SKU-1335,PureSoft Paper Goods Collection,Paper Goods,240,14.74,20.62,0,22
2025-08-07,INV-33963,Family Dollar,Midwest,SKU-1409,EliteMax Beauty 48-ct Case,Beauty,334,17.11,50.61,0.65,0
2025-09-01,INV-47754,Walmart,Southwest,SKU-1599,SuperClean Personal Care 48-ct Pack,Personal Care,32,10.34,19.67,0,0
2025-10-16,INV-29713,Costco,Southeast,SKU-1809,EliteClean Food & Beverage 48-ct Bundle,Food & Beverage,456,6.5,8.33,0.33,0
2025-09-04,INV-71597,Whole Foods,Midwest,SKU-1355,FreshBright Food & Beverage 12-ct Bundle,Food & Beverage,474,1.3,1.96,0,0
2025-09-11,INV-77824,Walgreens,West,SKU-1340,PureCare Personal Care 12-ct Box,Personal Care,126,12.52,24.64,0,0
2025-09-13,INV-44583,Sam's Club,Midwest,SKU-1457,ProBright Health & Wellness 12-ct Collection,Health & Wellness,31,13.05,28.41,0.16,0
2025-10-27,INV-40619,Wegmans,Midwest,SKU-1057,EssentialMax Health & Wellness 6-ct Set,Health & Wellness,250,7.46,11.86,0,0
2025-09-27,INV-10666,Meijer,Southeast,SKU-1477,EliteBright Personal Care 48-ct Set,Personal Care,99,6.84,19.73,0,0
2025-10-15,INV-33484,Amazon,West,SKU-1768,PureBright Food & Beverage 48-ct Kit,Food & Beverage,409,2.84,3.85,0,10
2025-08-16,INV-43331,Rite Aid,West,SKU-1827,EliteComfort Personal Care Bundle,Personal Care,354,9.26,28.41,0,0
2025-09-17,INV-26971,Target,Southwest,SKU-1185,SuperGuard Medical Supplies 48-ct Bundle,Medical Supplies,55,29.32,41.23,0.7,0
2025-10-12,INV-11895,Kroger,Southeast,SKU-1651,AdvancedBright Medical Supplies 6-ct Collection,Medical Supplies,273,28.63,43.78,0,33
2025-09-16,INV-23626,BJ's Wholesale,National,SKU-1665,EssentialBright Beauty Kit,Beauty,269,4.41,15.84,0,0
2025-09-04,INV-24060,Wegmans,National,SKU-1376,PurePlus Paper Goods 48-ct Bundle,Paper Goods,450,4.63,6.84,0,0
2025-08-22,INV-22051,Meijer,National,SKU-1903,SuperPlus Paper Goods 48-ct Case,Paper Goods,347,6.94,9.78,0,0
2025-09-22,INV-53896,Walgreens,Southwest,SKU-1780,ProShield Paper Goods 12-ct Box,Paper Goods,204,12.8,23.49,0,27
2025-09-20,INV-22106,Dollar General,Northeast,SKU-1799,SuperCare Home Goods 6-ct Box,Home Goods,363,24.35,54.11,0.37,0
2025-08-16,INV-34318,Dollar General,Southwest,SKU-1405,PurePlus Personal Care 24-ct Bundle,Personal Care,161,8.95,28.31,0,0
2025-09-27,INV-67491,Family Dollar,National,SKU-1715,EssentialShield Beauty 24-ct Pack,Beauty,214,8.07,31.72,0,0
2025-09-10,INV-42934,Albertsons,West,SKU-1268,EssentialPlus Personal Care Box,Personal Care,105,14.82,32.76,0,0
2025-10-08,INV-59110,Meijer,Southwest,SKU-1110,EssentialSoft Medical Supplies 12-ct Set,Medical Supplies,315,8.37,12.61,0,0
2025-08-15,INV-54953,Rite Aid,Southeast,SKU-1742,FreshMax Medical Supplies 12-ct Kit,Medical Supplies,130,27.35,48.5,1.87,0
2025-09-07,INV-14643,Wegmans,National,SKU-1722,PureCare Paper Goods 6-ct Pack,Paper Goods,149,3.9,5.84,0,0
2025-10-17,INV-15956,Walgreens,National,SKU-1066,EssentialSoft Personal Care 12-ct Collection,Personal Care,395,3.89,9.02,0,0
2025-08-24,INV-29548,Whole Foods,Southeast,SKU-1645,EliteGuard Personal Care 6-ct Pack,Personal Care,120,13.93,39.36,1.28,0
2025-08-13,INV-81612,Target,West,SKU-1982,PureComfort Food & Beverage Set,Food & Beverage,303,3.13,4.4,0,0
2025-09-21,INV-72651,Sam's Club,Southwest,SKU-1479,PureCare Food & Beverage 36-ct Set,Food & Beverage,122,4.05,5.02,0,0
2025-08-23,INV-60219,H-E-B,National,SKU-1985,FreshBright Personal Care 48-ct Bundle,Personal Care,214,7.71,16.9,0,0
2025-10-07,INV-90159,Publix,Northeast,SKU-1788,EssentialPlus Cleaning 24-ct Set,Cleaning,158,7.36,13.03,0,0
2025-08-23,INV-83839,BJ's Wholesale,Midwest,SKU-1308,SuperFresh Medical Supplies 36-ct Pack,Medical Supplies,428,21.97,33.73,0,0
2025-10-12,INV-84554,CVS,National,SKU-1459,SuperGuard Paper Goods 24-ct Box,Paper Goods,139,4.89,8.66,0,0
2025-10-17,INV-57230,Costco,West,SKU-1762,EssentialMax Paper Goods 6-ct Collection,Paper Goods,143,17.87,29.04,0.55,0
2025-11-02,INV-49503,Albertsons,National,SKU-1500,EliteCare Health & Wellness 12-ct Collection,Health & Wellness,288,15.67,41.87,0,0
2025-11-01,INV-93247,BJ's Wholesale,West,SKU-1966,PremiumCare Cleaning Kit,Cleaning,273,5.82,10.03,0,0
2025-11-04,INV-54277,Family Dollar,Southwest,SKU-1429,ProFresh Cleaning 6-ct Bundle,Cleaning,376,8.7,15.59,0.43,0
2025-08-20,INV-46822,Dollar General,Midwest,SKU-1905,EliteMax Health & Wellness 12-ct Kit,Health & Wellness,287,7.44,16.58,0,0
2025-09-17,INV-53249,Sam's Club,National,SKU-1450,MegaClean Cleaning 36-ct Set,Cleaning,398,7.62,18.51,1.73,38
2025-08-06,INV-58821,Wegmans,Southeast,SKU-1377,EssentialFresh Health & Wellness 36-ct Case,Health & Wellness,145,18.36,32.82,0.93,7
2025-09-20,INV-71316,Amazon,National,SKU-1466,UltraClean Personal Care 48-ct Set,Personal Care,134,8.47,21.75,0,0
2025-08-19,INV-59683,CVS,Northeast,SKU-1402,ProPlus Personal Care Bundle,Personal Care,303,2.43,5.97,0,35
2025-09-25,INV-97057,Costco,Southeast,SKU-1482,FreshComfort Personal Care 12-ct Kit,Personal Care,492,2.32,5.59,0,0
2025-08-13,INV-35645,H-E-B,Southeast,SKU-1357,AdvancedCare Home Goods 6-ct Kit,Home Goods,339,28.08,54.55,0.26,0
2025-11-02,INV-29458,Kroger,Northeast,SKU-1353,UltraSoft Cleaning 6-ct Box,Cleaning,284,2.91,6.41,0,0
2025-09-03,INV-53489,H-E-B,Southeast,SKU-1596,PureBright Home Goods 36-ct Pack,Home Goods,342,19.75,39.51,0,0
2025-10-16,INV-17904,Costco,Southwest,SKU-1286,MegaCare Medical Supplies 6-ct Kit,Medical Supplies,110,28.88,48.35,0,11
2025-09-15,INV-93115,Publix,National,SKU-1309,ProBright Paper Goods 6-ct Bundle,Paper Goods,196,14.35,21.9,0,0
2025-10-21,INV-61966,CVS,Midwest,SKU-1719,SuperFresh Beauty 48-ct Collection,Beauty,21,24.94,54.34,0,0
2025-08-21,INV-62139,H-E-B,Northeast,SKU-1515,MegaGuard Medical Supplies 24-ct Kit,Medical Supplies,398,12.66,23.32,0,0
2025-09-13,INV-88602,H-E-B,National,SKU-1814,AdvancedPlus Medical Supplies Bundle,Medical Supplies,432,19.85,39.45,0,0
2025-08-19,INV-96585,Target,Southeast,SKU-1541,AdvancedComfort Cleaning 12-ct Pack,Cleaning,281,4.33,11.37,0,0
2025-08-20,INV-70115,Amazon,Midwest,SKU-1023,PremiumGuard Health & Wellness 48-ct Case,Health & Wellness,310,8.01,16.23,0,0
2025-09-30,INV-27097,Dollar General,West,SKU-1637,FreshShield Paper Goods 24-ct Pack,Paper Goods,54,8.97,16.4,0,0
2025-09-23,INV-74516,Costco,Midwest,SKU-1914,PremiumClean Food & Beverage 6-ct Box,Food & Beverage,154,6.41,10.95,0,2
2025-09-13,INV-68835,Wegmans,Southeast,SKU-1514,UltraGuard Health & Wellness 48-ct Box,Health & Wellness,344,9.15,19.88,0.46,0
2025-10-29,INV-55418,Wegmans,West,SKU-1312,ProSoft Personal Care 36-ct Bundle,Personal Care,39,13.69,30.18,0,0
2025-09-20,INV-44715,CVS,National,SKU-1420,EssentialComfort Medical Supplies Case,Medical Supplies,435,10.51,14.13,0,0
2025-09-10,INV-30677,Walgreens,Southeast,SKU-1923,SuperCare Personal Care 12-ct Set,Personal Care,287,4.97,10.45,0,0
2025-08-19,INV-15227,Publix,Northeast,SKU-1636,PremiumFresh Paper Goods 36-ct Kit,Paper Goods,379,9.59,21.05,0,0
2025-08-14,INV-60686,Walgreens,Midwest,SKU-1189,PremiumFresh Paper Goods 36-ct Set,Paper Goods,177,15.22,24.5,0,0
2025-09-25,INV-84442,Kroger,National,SKU-1743,MegaFresh Beauty 12-ct Bundle,Beauty,85,9.38,26.05,0,2
2025-08-18,INV-88663,BJ's Wholesale,National,SKU-1437,PremiumClean Beauty 12-ct Case,Beauty,172,3.76,10.5,0,0
2025-08-24,INV-98932,CVS,Northeast,SKU-1029,EssentialBright Food & Beverage 36-ct Kit,Food & Beverage,486,1.47,2.17,0,0
2025-10-01,INV-68814,BJ's Wholesale,Southeast,SKU-1565,UltraPlus Personal Care 36-ct Collection,Personal Care,322,4.17,9.06,0,0
2025-08-20,INV-20371,H-E-B,Southwest,SKU-1100,PureMax Health & Wellness Set,Health & Wellness,304,16.28,37.94,0,37
2025-09-09,INV-70341,Publix,West,SKU-1078,UltraSoft Cleaning 12-ct Case,Cleaning,453,4.59,10.45,0,0
2025-09-12,INV-33474,Walgreens,Northeast,SKU-1358,EliteGuard Health & Wellness Bundle,Health & Wellness,282,21.21,43.47,0,0
2025-10-11,INV-29671,BJ's Wholesale,Southeast,SKU-1740,PureGuard Personal Care 48-ct Collection,Personal Care,94,15.98,33.59,0,0
2025-10-10,INV-63843,CVS,West,SKU-1327,SuperSoft Beauty Pack,Beauty,189,15.24,40.6,0,0
2025-10-22,INV-41376,Amazon,National,SKU-1011,AdvancedBright Health & Wellness 48-ct Case,Health & Wellness,125,6.1,16.04,0,0
2025-10-25,INV-15184,CVS,West,SKU-1917,MegaBright Cleaning 6-ct Case,Cleaning,466,6.45,15.32,0,53
2025-10-24,INV-53693,Family Dollar,West,SKU-1091,PremiumClean Paper Goods 24-ct Box,Paper Goods,164,14.26,22.13,0,0
2025-09-23,INV-18134,Target,Midwest,SKU-1257,PureGuard Beauty 12-ct Pack,Beauty,361,11.2,41.21,0,0
2025-09-29,INV-92342,Albertsons,Southwest,SKU-1599,SuperClean Personal Care 48-ct Pack,Personal Care,374,10.34,22.09,0,0
2025-10-27,INV-43401,Meijer,National,SKU-1444,EssentialCare Food & Beverage 24-ct Case,Food & Beverage,85,7.52,9.82,1.16,0
2025-10-20,INV-25221,Costco,Southeast,SKU-1749,UltraMax Home Goods 24-ct Collection,Home Goods,344,37.93,72.17,0,0
2025-08-07,INV-60825,Costco,Southeast,SKU-1801,PremiumMax Paper Goods Collection,Paper Goods,258,7.92,12.44,0,0
2025-10-03,INV-30145,Whole Foods,National,SKU-1114,UltraGuard Food & Beverage 48-ct Bundle,Food & Beverage,175,3.22,5.83,1.24,0
2025-11-04,INV-88903,Meijer,West,SKU-1190,EssentialComfort Health & Wellness 48-ct Box,Health & Wellness,243,16.56,34.91,0,0
2025-10-09,INV-24816,Costco,Northeast,SKU-1815,ProGuard Beauty 48-ct Bundle,Beauty,368,8.06,20.76,0,47
2025-10-11,INV-85982,Sam's Club,Midwest,SKU-1353,UltraSoft Cleaning 6-ct Box,Cleaning,81,2.91,6.25,0,0
2025-10-13,INV-94344,Sam's Club,Northeast,SKU-1463,FreshPlus Health & Wellness Pack,Health & Wellness,140,13.35,25.71,1.21,0
2025-11-04,INV-20111,Kroger,Northeast,SKU-1599,SuperClean Personal Care 48-ct Pack,Personal Care,114,10.34,21.4,0,7
2025-09-22,INV-65165,Walmart,West,SKU-1579,PremiumCare Food & Beverage 36-ct Case,Food & Beverage,209,6.45,9.08,0,0
2025-09-28,INV-99096,Target,Northeast,SKU-1034,SuperComfort Food & Beverage 48-ct Bundle,Food & Beverage,364,3.64,4.92,0,39
2025-10-30,INV-14408,Wegmans,Midwest,SKU-1577,MegaPlus Health & Wellness 36-ct Collection,Health & Wellness,450,12.4,31.61,0.67,0
2025-09-23,INV-82272,H-E-B,Midwest,SKU-1953,FreshClean Cleaning 6-ct Bundle,Cleaning,489,7.46,13.58,0,0
2025-10-28,INV-62897,Albertsons,Northeast,SKU-1514,UltraGuard Health & Wellness 48-ct Box,Health & Wellness,424,9.15,22.77,0,0
2025-10-31,INV-10079,Costco,Southwest,SKU-1858,UltraComfort Beauty 36-ct Set,Beauty,55,14.03,30.82,0.87,0
2025-08-24,INV-18803,BJ's Wholesale,Northeast,SKU-1170,FreshClean Home Goods 12-ct Collection,Home Goods,273,14.66,33.94,1.52,0
2025-10-22,INV-60695,Rite Aid,Southwest,SKU-1053,MegaSoft Personal Care 24-ct Case,Personal Care,453,9.15,20.34,0,0
2025-10-26,INV-90309,Dollar General,Southeast,SKU-1455,UltraShield Beauty 6-ct Case,Beauty,237,21.29,59.9,0,0
2025-08-10,INV-37797,Wegmans,Midwest,SKU-1371,AdvancedSoft Cleaning 36-ct Collection,Cleaning,453,8.89,17.82,0,0
2025-08-22,INV-25578,BJ's Wholesale,Southeast,SKU-1349,PremiumComfort Personal Care 24-ct Collection,Personal Care,186,9.47,27.04,0,0
2025-08-24,INV-73379,Walgreens,West,SKU-1347,PremiumClean Home Goods 12-ct Set,Home Goods,86,13.75,23.8,0,5
2025-08-15,INV-51167,Amazon,Northeast,SKU-1801,PremiumMax Paper Goods Collection,Paper Goods,123,7.92,14.08,0.94,0
2025-10-02,INV-62942,Rite Aid,Southeast,SKU-1667,SuperMax Food & Beverage Collection,Food & Beverage,309,6.98,9.78,0,0
2025-10-21,INV-70174,Costco,Midwest,SKU-1324,PureMax Cleaning 6-ct Box,Cleaning,396,10.54,19.89,1.03,0
2025-10-20,INV-89404,Whole Foods,National,SKU-1080,PremiumSoft Medical Supplies 6-ct Pack,Medical Supplies,228,33.85,52.04,0,0
2025-09-30,INV-97113,Sam's Club,Southwest,SKU-1078,UltraSoft Cleaning 12-ct Case,Cleaning,453,4.59,9.2,0,0
2025-08-28,INV-86375,Walgreens,Southeast,SKU-1566,PureCare Medical Supplies 6-ct Set,Medical Supplies,86,33.38,51.2,0,7
2025-10-16,INV-92695,Walmart,Northeast,SKU-1579,PremiumCare Food & Beverage 36-ct Case,Food & Beverage,151,6.45,8.18,0,7
2025-10-12,INV-22823,Kroger,Southeast,SKU-1418,MegaFresh Personal Care 12-ct Box,Personal Care,182,16.52,35.6,0,0
2025-08-10,INV-17833,BJ's Wholesale,National,SKU-1930,MegaCare Home Goods Pack,Home Goods,335,8.02,14.38,0,0
2025-08-10,INV-10720,Target,Northeast,SKU-1404,UltraMax Beauty 24-ct Pack,Beauty,22,7.43,22.56,0,0
2025-08-18,INV-26843,Family Dollar,Southeast,SKU-1571,PremiumClean Food & Beverage 48-ct Case,Food & Beverage,308,9.79,14.98,0,0
2025-10-06,INV-74131,Sam's Club,Southeast,SKU-1173,MegaMax Beauty 12-ct Collection,Beauty,474,7.32,25.58,0,0
2025-08-21,INV-10003,H-E-B,Southeast,SKU-1331,SuperFresh Home Goods 36-ct Kit,Home Goods,51,23.75,55.86,0,0
2025-09-04,INV-46833,Whole Foods,National,SKU-1798,PremiumClean Personal Care 48-ct Box,Personal Care,338,6.3,12.74,1.45,0
2025-09-16,INV-65282,Costco,Southeast,SKU-1885,SuperFresh Cleaning Kit,Cleaning,373,3.75,8.15,0,0
2025-10-09,INV-51635,H-E-B,National,SKU-1697,MegaPlus Cleaning 36-ct Pack,Cleaning,353,8.9,23.09,0,52
2025-08-11,INV-95232,Publix,Southwest,SKU-1443,EliteSoft Cleaning 48-ct Bundle,Cleaning,386,6.39,12.35,0,0
2025-08-08,INV-43444,Wegmans,Southwest,SKU-1477,EliteBright Personal Care 48-ct Set,Personal Care,216,6.84,22.07,0,0
2025-08-29,INV-25248,CVS,Southeast,SKU-1310,SuperMax Cleaning 6-ct Case,Cleaning,277,3.88,10.0,0,0
2025-10-18,INV-78887,Target,Northeast,SKU-1460,SuperGuard Personal Care Set,Personal Care,461,7.51,21.46,0,0
2025-09-23,INV-14118,Walmart,Southeast,SKU-1160,AdvancedMax Cleaning 6-ct Collection,Cleaning,171,11.06,18.14,1.4,0
2025-08-21,INV-30613,Dollar General,Southeast,SKU-1796,SuperComfort Medical Supplies 6-ct Kit,Medical Supplies,255,20.28,34.16,0,0
2025-08-23,INV-97317,Meijer,West,SKU-1205,UltraMax Cleaning 48-ct Kit,Cleaning,169,8.55,21.84,0,0
2025-09-17,INV-74406,Dollar General,Southeast,SKU-1802,EliteComfort Paper Goods 6-ct Box,Paper Goods,469,10.72,17.3,0.6,46
2025-10-24,INV-81725,Target,Southwest,SKU-1008,FreshShield Beauty 6-ct Kit,Beauty,415,3.55,9.71,0,0
2025-09-03,INV-33368,Wegmans,National,SKU-1836,FreshMax Beauty 6-ct Set,Beauty,248,4.57,15.94,0,0
2025-10-13,INV-97955,Rite Aid,Midwest,SKU-1841,EssentialCare Food & Beverage 6-ct Kit,Food & Beverage,380,1.59,2.3,0.31,0
2025-10-20,INV-22255,Sam's Club,Southwest,SKU-1658,SuperPlus Beauty 48-ct Kit,Beauty,336,19.36,53.38,0,0
2025-09-03,INV-15019,Family Dollar,National,SKU-1825,ProMax Food & Beverage 12-ct Kit,Food & Beverage,437,4.43,6.41,0,0
2025-08-30,INV-40212,Walmart,Northeast,SKU-1469,UltraSoft Medical Supplies 12-ct Bundle,Medical Supplies,194,15.74,31.51,0,0
2025-10-25,INV-45296,Dollar General,Northeast,SKU-1644,SuperSoft Health & Wellness 12-ct Box,Health & Wellness,71,17.06,34.74,1.7,0
2025-08-11,INV-94265,Publix,Southeast,SKU-1292,AdvancedClean Food & Beverage Box,Food & Beverage,414,6.05,10.14,1.5,0
2025-10-09,INV-52194,CVS,Southeast,SKU-1135,ProFresh Paper Goods 24-ct Case,Paper Goods,296,13.1,26.02,0,0
2025-09-30,INV-77572,Kroger,Southeast,SKU-1107,ProComfort Cleaning 6-ct Kit,Cleaning,224,4.93,10.75,0.46,0
2025-11-01,INV-74861,Whole Foods,Midwest,SKU-1426,UltraGuard Food & Beverage 48-ct Box,Food & Beverage,124,4.5,6.2,0,0
2025-08-17,INV-31725,Family Dollar,Northeast,SKU-1734,PureCare Home Goods 12-ct Kit,Home Goods,500,12.81,21.9,0.73,0
2025-08-26,INV-71287,BJ's Wholesale,Southeast,SKU-1054,MegaBright Cleaning Pack,Cleaning,206,4.97,9.49,0,0
2025-10-02,INV-67910,Wegmans,Northeast,SKU-1525,ElitePlus Health & Wellness 12-ct Case,Health & Wellness,354,11.86,26.46,1.06,0
2025-10-23,INV-76125,Whole Foods,West,SKU-1818,PremiumSoft Beauty 12-ct Collection,Beauty,466,18.31,41.77,0,21
2025-08-10,INV-49519,Wegmans,Midwest,SKU-1160,AdvancedMax Cleaning 6-ct Collection,Cleaning,246,11.06,17.86,0,0
2025-08-29,INV-91032,CVS,Southwest,SKU-1059,UltraFresh Cleaning 36-ct Kit,Cleaning,450,4.73,12.84,0,0
2025-09-06,INV-56734,Rite Aid,West,SKU-1505,PremiumBright Food & Beverage Case,Food & Beverage,337,10.36,14.53,0,0
2025-10-24,INV-50835,Walgreens,Southwest,SKU-1786,UltraClean Beauty Set,Beauty,322,11.71,28.3,0,4
2025-08-15,INV-24631,Wegmans,National,SKU-1860,SuperGuard Personal Care Box,Personal Care,325,12.38,24.05,0.61,0
2025-09-09,INV-62929,Kroger,Southwest,SKU-1343,PremiumMax Home Goods 36-ct Collection,Home Goods,273,37.41,58.83,0,0
2025-10-10,INV-31978,Albertsons,West,SKU-1221,EliteMax Food & Beverage 24-ct Box,Food & Beverage,166,4.22,6.37,0,0
2025-08-28,INV-12610,Kroger,West,SKU-1932,FreshMax Personal Care 24-ct Set,Personal Care,283,6.15,17.23,0,16
2025-09-16,INV-49861,Sam's Club,National,SKU-1724,EssentialGuard Food & Beverage 6-ct Pack,Food & Beverage,481,2.68,3.51,0,69
2025-09-20,INV-84646,Sam's Club,National,SKU-1814,AdvancedPlus Medical Supplies Bundle,Medical Supplies,415,19.85,39.18,0,0
2025-10-21,INV-36965,Whole Foods,West,SKU-1967,EliteComfort Personal Care 12-ct Kit,Personal Care,336,5.81,14.29,0,0
2025-10-03,INV-71319,Kroger,National,SKU-1914,PremiumClean Food & Beverage 6-ct Box,Food & Beverage,452,6.41,10.6,0,0
2025-10-20,INV-41056,H-E-B,National,SKU-1722,PureCare Paper Goods 6-ct Pack,Paper Goods,326,3.9,6.53,1.89,0
2025-08-29,INV-98213,Rite Aid,Northeast,SKU-1919,EssentialCare Cleaning Collection,Cleaning,291,2.76,6.42,0,0
2025-08-22,INV-70465,Amazon,Midwest,SKU-1000,AdvancedSoft Home Goods 36-ct Pack,Home Goods,441,11.22,22.92,0,0
2025-10-20,INV-72042,Target,Southeast,SKU-1983,MegaMax Medical Supplies Collection,Medical Supplies,230,14.48,19.44,0,0
2025-10-11,INV-35501,Target,National,SKU-1415,AdvancedClean Food & Beverage Box,Food & Beverage,124,3.52,5.2,0,0
